publication_status,topology,expert_parallel,mtp_tokens,gpu_memory_utilization,concurrency,context_tokens,max_tokens,duration_seconds,aggregate_output_tokens_per_second,server_output_tokens_per_second,effective_concurrency,max_running_requests,num_errors,server_spec_draft_tokens,server_spec_accepted_tokens,speculative_acceptance_rate,observed_global_kv_tokens,required_global_kv_tokens,finding,result_file
stability_confirmation,tp2,true,1,0.958,128,8192,1024,60.001473,957.1931701109077,957.1131362332249,128,128,0,33536,23897,0.7125775286259542,1185664,1179904,Confirmed high-concurrency performance cliff; exclude from headlines.,data/evidence/tp2-mtp1-c128-confirm60-util0958-benchmark.json
