source_status,platform_label,hardware,gpu_count,model_id,model_revision,runtime,runtime_revision,topology,expert_parallelism,overlay_repository,overlay_revision,mtp_tokens,metric,concurrency,context_tokens,tokens_per_second,note
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,decode,1,,148.5,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,decode,2,,219.8,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,decode,4,,324.8,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,decode,8,,458.3,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,decode,10,,522.4,External-only concurrency; recommended configuration caps execution at 10 sequences
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,prefill,,8192,9936,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,prefill,,65536,10152,
EXTERNAL_USER_SUPPLIED,4x RTX PRO 6000 workstation,NVIDIA RTX PRO 6000,4,zai-org/GLM-5.3-Flash,NOT_SUPPLIED,SM120 support overlay runtime,NOT_SUPPLIED,FOUR_GPU_SINGLE_SERVER_PARALLELISM_NOT_SUPPLIED,NOT_SUPPLIED,https://github.com/chriswritescode-dev/glm-5.3-flash-sm120,NOT_SUPPLIED,5,prefill,,131072,9892,
